2020-12-13,18996,0
2020-12-20,41110,0
2020-12-27,34404,0
2021-01-03,21321,43
2021-01-10,51109,2794
2021-01-17,104469,1102
2021-01-24,153238,2049
2021-01-31,164922,2492
2021-02-07,277254,3038
