2021-01-12,4574
2021-01-13,4224
2021-01-14,4102
2021-01-15,3676
2021-01-16,3944
2021-01-17,3749
2021-01-18,4064
2021-01-19,4156
2021-01-20,4051
2021-01-21,3633
2021-01-22,3387
2021-01-23,3107
2021-01-24,3113
2021-01-25,2930
2021-01-26,3137
2021-01-27,3057
2021-01-28,3044
2021-01-29,2675
2021-01-30,2464
2021-01-31,2398
2021-02-01,2602
2021-02-02,2480
2021-02-03,2355
2021-02-04,2139
2021-02-05,2004
2021-02-06,1886
2021-02-07,1844
2021-02-08,1917
2021-02-09,1750
2021-02-10,1725
2021-02-11,1671
2021-02-12,1493
2021-02-13,1419
2021-02-14,1531
