2020-12-13,86265,0
2020-12-20,587990,0
2020-12-27,329356,0
2021-01-03,374604,21919
2021-01-10,1083414,401115
2021-01-17,1827865,48802
2021-01-24,2557401,10705
2021-01-31,2579332,13291
2021-02-07,2950719,16466
2021-02-14,2908155,25617
