,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2021-10-31,37334.0,3016.0,2203.0,9.0,11.0,19.0,81.0,686.0,8.078427170943376,74215.0,0.014821801522603246,0.10914235666644209
2021-11-01,13752.0,4983.0,2874.0,17.0,9.0,10.0,21.0,691.0,36.2347294938918,75212.0,0.011966175610274956,0.027921076423974896
2021-11-02,17178.0,2210.0,2463.0,10.0,9.0,10.0,12.0,697.0,12.865292816393062,75664.0,0.011894692323958555,0.01585958976527807
2021-11-03,25223.0,2492.0,2401.0,7.0,8.0,14.0,62.0,707.0,9.879871545811362,76149.0,0.010505719050808285,0.0814193226437642
2021-11-04,22243.0,2799.0,2276.0,17.0,8.0,8.0,21.0,686.0,12.583734208515038,75548.0,0.010589294223540002,0.0277968973367925
2021-11-05,24005.0,1986.0,2029.0,13.0,11.0,9.0,107.0,666.0,8.273276400749843,71829.0,0.015314148881371035,0.14896490275515462
2021-11-06,0.0,0.0,1629.0,0.0,7.0,7.0,49.0,640.0,,71829.0,0.009745367469963385,0.06821757228974369
2021-11-07,39580.0,2583.0,1799.0,9.0,12.0,12.0,43.0,647.0,6.5260232440626575,74412.0,0.016126431220770843,0.05778637854109552
2021-11-08,13331.0,4303.0,2624.0,14.0,9.0,10.0,38.0,654.0,32.278148676018304,74246.0,0.012121865150984564,0.05118120841526816
2021-11-09,17115.0,1784.0,2490.0,5.0,10.0,10.0,134.0,649.0,10.423605024832018,73983.0,0.013516618682670343,0.18112269034778258
2021-11-10,22444.0,2171.0,2764.0,18.0,10.0,15.0,10.0,641.0,9.672963821065764,73888.0,0.0135339974014725,0.0135339974014725
2021-11-11,25996.0,2134.0,2575.0,12.0,9.0,13.0,27.0,621.0,8.208955223880597,73387.0,0.0122637524357175,0.03679125730715249
2021-11-12,23692.0,2784.0,2246.0,4.0,9.0,15.0,26.0,623.0,11.750801958466992,73041.0,0.012321846634082227,0.035596445831793104
2021-11-13,0.0,0.0,1848.0,0.0,11.0,16.0,19.0,594.0,,73041.0,0.01506003477498939,0.026012787338618035
2021-11-14,39771.0,2659.0,2023.0,6.0,5.0,9.0,143.0,616.0,6.685776067989238,72735.0,0.00687426960885406,0.1966041108132261
2021-11-15,13739.0,4520.0,2914.0,13.0,12.0,10.0,28.0,625.0,32.89904650993522,70857.0,0.01693551801515729,0.03951620870203367
2021-11-16,18486.0,1921.0,2708.0,2.0,5.0,7.0,53.0,594.0,10.391647733419886,69578.0,0.007186179539509615,0.07617350311880192
2021-11-17,23348.0,2417.0,2551.0,17.0,10.0,11.0,26.0,569.0,10.35206441665239,68545.0,0.014588956160186739,0.03793128601648552
2021-11-18,26616.0,2576.0,2268.0,20.0,5.0,4.0,135.0,547.0,9.67838893898407,66881.0,0.007475964773253988,0.20185104887785768
2021-11-19,24074.0,2456.0,1976.0,8.0,9.0,15.0,25.0,536.0,10.201877544238599,66041.0,0.013627897821050559,0.037855271725140444
2021-11-20,0.0,0.0,1816.0,0.0,11.0,14.0,88.0,526.0,,66041.0,0.016656319559061796,0.13325055647249437
2021-11-21,43603.0,2408.0,1832.0,7.0,4.0,8.0,25.0,520.0,5.522555787445818,65297.0,0.006125855705468858,0.03828659815918036
2021-11-22,14903.0,4489.0,2810.0,8.0,6.0,11.0,79.0,524.0,30.12145205663289,69786.0,0.00859771300833978,0.1132032212764738
2021-11-23,17637.0,1931.0,2490.0,4.0,4.0,9.0,5.0,488.0,10.948574020525033,66429.0,0.0060214665281729364,0.00752683316021617
2021-11-24,24896.0,2154.0,2323.0,7.0,8.0,7.0,37.0,476.0,8.651992287917738,66001.0,0.012121028469265617,0.05605975667035348
2021-11-25,29171.0,2377.0,2152.0,9.0,7.0,9.0,42.0,474.0,8.148503650886155,65714.0,0.010652220227044465,0.0639133213622668
2021-11-26,22933.0,2927.0,1985.0,5.0,7.0,9.0,121.0,451.0,12.763266907949244,66080.0,0.01059322033898305,0.18311138014527845
2021-11-27,0.0,0.0,1591.0,0.0,4.0,7.0,22.0,450.0,,66080.0,0.006053268765133172,0.033292978208232446
2021-11-28,40101.0,1963.0,2009.0,9.0,6.0,13.0,6.0,447.0,4.89513977207551,65027.0,0.00922693650329863,0.00922693650329863
2021-11-29,15183.0,3969.0,2854.0,10.0,3.0,5.0,71.0,481.0,26.141078838174277,64013.0,0.004686548044928374,0.11091497039663817
2021-11-30,16936.0,1972.0,2761.0,4.0,3.0,3.0,25.0,473.0,11.643835616438356,63775.0,0.004704037632301058,0.03920031360250882
2021-12-01,26399.0,2067.0,2438.0,7.0,5.0,12.0,123.0,453.0,7.829842039471193,63350.0,0.007892659826361483,0.19415943172849248
2021-12-02,25053.0,2791.0,2417.0,8.0,7.0,11.0,46.0,452.0,11.14038238933461,63342.0,0.011051119320514035,0.07262164124909223
2021-12-03,26289.0,2356.0,2198.0,8.0,5.0,5.0,70.0,456.0,8.961923237856137,63712.0,0.007847815168257158,0.10986941235560019
2021-12-04,0.0,0.0,1855.0,0.0,9.0,11.0,43.0,421.0,,63712.0,0.014126067302862883,0.06749121044701156
2021-12-05,44241.0,2567.0,1957.0,5.0,10.0,9.0,135.0,409.0,5.8023100743654075,63696.0,0.015699572971615172,0.21194423511680482
2021-12-06,16035.0,4405.0,2816.0,6.0,8.0,12.0,15.0,417.0,27.471156844402866,63798.0,0.012539578043198846,0.02351170883099784
2021-12-07,20594.0,2107.0,2500.0,2.0,4.0,6.0,24.0,385.0,10.231135282121006,64121.0,0.006238205891985465,0.03742923535191279
2021-12-08,24659.0,2313.0,2663.0,11.0,2.0,7.0,36.0,375.0,9.379942414534247,64263.0,0.003112210758912593,0.056019793660426684
2021-12-09,27480.0,2302.0,2424.0,15.0,9.0,11.0,28.0,388.0,8.377001455604075,64431.0,0.013968431345159939,0.0434573419627198
2021-12-10,26314.0,2462.0,2207.0,9.0,4.0,8.0,146.0,400.0,9.356236224063236,64109.0,0.006239373566893884,0.22773713519162678
2021-12-11,0.0,0.0,1896.0,0.0,6.0,8.0,32.0,367.0,,64109.0,0.009359060350340826,0.04991498853515107
2021-12-12,43659.0,2591.0,1943.0,5.0,5.0,4.0,70.0,363.0,5.934629744153554,64041.0,0.007807498321387861,0.10930497649943005
2021-12-13,14704.0,4543.0,2937.0,8.0,3.0,6.0,28.0,390.0,30.89635473340588,64064.0,0.004682817182817183,0.043706293706293704
2021-12-14,19829.0,1819.0,3302.0,2.0,5.0,6.0,110.0,387.0,9.173432850874981,63962.0,0.00781714142772271,0.17197711140989963
2021-12-15,26410.0,2431.0,3606.0,10.0,6.0,8.0,19.0,381.0,9.204846648996593,63976.0,0.009378516943853945,0.029698636988870826
2021-12-16,28495.0,2889.0,3596.0,0.0,6.0,5.0,61.0,362.0,10.138620810668538,64289.0,0.009332856320676942,0.09488403926021559
2021-12-17,28329.0,3129.0,3216.0,3.0,4.0,7.0,23.0,345.0,11.045218680504076,64962.0,0.0061574458914442284,0.03540531387580431
2021-12-18,0.0,0.0,2772.0,0.0,7.0,7.0,101.0,345.0,,64962.0,0.010775530310027401,0.1554755087589668
2021-12-19,51784.0,3462.0,2928.0,4.0,3.0,3.0,8.0,335.0,6.685462691178742,66016.0,0.004544352884149297,0.012118274357731459
2021-12-20,16103.0,6796.0,5027.0,8.0,7.0,6.0,35.0,330.0,42.203316152269764,68323.0,0.010245451751240432,0.051227258756202154
2021-12-21,25366.0,2375.0,6326.0,6.0,1.0,2.0,38.0,330.0,9.36292675234566,68767.0,0.0014541858740384197,0.05525906321345995
2021-12-22,21522.0,4662.0,7134.0,3.0,3.0,3.0,78.0,346.0,21.661555617507666,71275.0,0.004209049456331112,0.10943528586460892
2021-12-23,33738.0,3292.0,6878.0,10.0,1.0,2.0,18.0,351.0,9.757543422846641,72190.0,0.0013852334118298934,0.024934201412938083
2021-12-24,26257.0,6755.0,5718.0,10.0,7.0,7.0,10.0,342.0,25.72647294054919,76018.0,0.00920834539188087,0.013154779131258384
2021-12-25,0.0,0.0,2940.0,0.0,1.0,2.0,78.0,338.0,,76018.0,0.0013154779131258386,0.10260727722381541
2021-12-26,52194.0,5335.0,6364.0,3.0,5.0,5.0,35.0,366.0,10.221481396329079,79390.0,0.006298022420959819,0.04408615694671873
2021-12-27,38229.0,0.0,13373.0,0.0,4.0,7.0,98.0,387.0,0.0,75421.0,0.005303562668222378,0.12993728537144825
2021-12-28,0.0,12378.0,13615.0,3.0,4.0,3.0,38.0,417.0,100.0,85827.0,0.0046605380591189256,0.04427511156162979
2021-12-29,27727.0,5929.0,16252.0,2.0,8.0,9.0,94.0,454.0,21.383489017924767,89689.0,0.008919711447334678,0.10480660950618248
2021-12-30,28235.0,21051.0,12832.0,3.0,6.0,9.0,33.0,509.0,74.55640162918364,107949.0,0.005558180251785565,0.030569991384820607
2021-12-31,33930.0,10393.0,9912.0,11.0,8.0,10.0,112.0,531.0,30.6307102858827,115986.0,0.006897384167054644,0.09656337833876502
2022-01-01,0.0,0.0,6224.0,0.0,5.0,10.0,17.0,577.0,,115986.0,0.004310865104409153,0.014656941354991121
2022-01-02,62863.0,14036.0,9855.0,14.0,10.0,11.0,18.0,604.0,22.32791944387,127455.0,0.007845906398336667,0.014122631517006002
2022-01-03,0.0,0.0,9457.0,0.0,8.0,9.0,49.0,631.0,,123050.0,0.006501422186103211,0.039821210889882164
2022-01-04,56676.0,22317.0,12452.0,8.0,15.0,18.0,37.0,677.0,39.37645564260004,143260.0,0.010470473265391597,0.025827167387965935
2022-01-05,27415.0,21279.0,8991.0,10.0,5.0,5.0,106.0,702.0,77.6180922852453,162226.0,0.0030821200054245313,0.06534094411500006
2022-01-06,27298.0,9213.0,4714.0,6.0,13.0,12.0,32.0,723.0,33.74972525459741,169137.0,0.007686076967192276,0.01891957407308868
2022-01-07,30497.0,7915.0,3367.0,21.0,7.0,6.0,69.0,752.0,25.953372462865197,174590.0,0.004009393436050175,0.039521163869637436
2022-01-08,0.0,0.0,2465.0,0.0,6.0,8.0,18.0,773.0,,174590.0,0.003436622945185864,0.010309868835557592
2022-01-09,47231.0,8923.0,2180.0,8.0,11.0,12.0,75.0,815.0,18.89225296944803,180922.0,0.006079968163075801,0.04145432838460773
2022-01-10,9584.0,11693.0,3596.0,16.0,10.0,14.0,23.0,849.0,100.0,188072.0,0.005317112595176316,0.012229358968905524
2022-01-11,11704.0,2176.0,2733.0,4.0,6.0,12.0,48.0,890.0,18.591934381408066,188429.0,0.0031842232352769476,0.02547378588221558
2022-01-12,16107.0,2886.0,2406.0,14.0,6.0,13.0,14.0,867.0,17.91767554479419,188884.0,0.0031765528048961263,0.0074119565447576296
2022-01-13,16555.0,3197.0,2100.0,11.0,11.0,13.0,64.0,861.0,19.311386288130475,189192.0,0.00581419933189564,0.03382806884012009
2022-01-14,14307.0,2864.0,1945.0,4.0,5.0,9.0,4.0,858.0,20.018172922345705,188927.0,0.0026465248482218,0.00211721987857744
2022-01-15,0.0,0.0,1483.0,0.0,12.0,20.0,19.0,846.0,,188927.0,0.00635165963573232,0.01005679442324284
2022-01-16,22927.0,2133.0,1783.0,6.0,15.0,19.0,36.0,858.0,9.303441357351595,187598.0,0.00799582085096856,0.019189970042324547
2022-01-17,8248.0,3975.0,2958.0,18.0,14.0,13.0,82.0,850.0,48.193501454898154,184777.0,0.007576700563381806,0.044377817585522006
2022-01-18,9651.0,1857.0,2603.0,1.0,11.0,11.0,24.0,844.0,19.24152937519428,184259.0,0.005969857646030859,0.013025143954976419
2022-01-19,15508.0,2136.0,2484.0,23.0,9.0,13.0,11.0,800.0,13.773536239360329,181733.0,0.004952320161995895,0.006052835753550538
2022-01-20,15940.0,2768.0,2437.0,21.0,3.0,6.0,70.0,797.0,17.365119196988708,181209.0,0.0016555469099216926,0.03862942789817283
2022-01-21,15223.0,2427.0,2351.0,11.0,7.0,11.0,35.0,808.0,15.942981015568547,176881.0,0.003957462927052651,0.019787314635263255
2022-01-22,0.0,0.0,1867.0,0.0,6.0,6.0,78.0,756.0,,176881.0,0.003392111080330844,0.04409744404430097
2022-01-23,22050.0,2827.0,2047.0,8.0,8.0,8.0,35.0,726.0,12.820861678004537,174373.0,0.004587866240759751,0.02007191480332391
2022-01-24,8271.0,4327.0,3300.0,11.0,7.0,6.0,67.0,792.0,52.315318583000845,178700.0,0.00391717963066592,0.03749300503637381
2022-01-25,11065.0,1977.0,2944.0,2.0,7.0,12.0,37.0,717.0,17.867148666967918,168299.0,0.0041592641667508425,0.02198468202425445
2022-01-26,14681.0,2707.0,2926.0,4.0,8.0,8.0,97.0,786.0,18.438798446972278,165077.0,0.004846223277621959,0.05876045724116625
2022-01-27,16103.0,3007.0,2461.0,10.0,6.0,10.0,10.0,816.0,18.67353909209464,147033.0,0.004080716573830365,0.0068011942897172745
2022-01-28,16976.0,2772.0,2140.0,6.0,8.0,14.0,21.0,820.0,16.328934967012252,139412.0,0.005738386939431326,0.01506326571600723
2022-01-29,0.0,0.0,1582.0,0.0,4.0,3.0,69.0,777.0,,139412.0,0.002869193469715663,0.04949358735259518
2022-01-30,23069.0,2840.0,1544.0,8.0,10.0,6.0,25.0,772.0,12.310893406736314,128216.0,0.007799338616085356,0.01949834654021339
2022-01-31,7955.0,4528.0,2648.0,11.0,9.0,13.0,73.0,794.0,56.92017598994343,132744.0,0.0067799674561562105,0.05499306936660038
2022-02-01,8921.0,1635.0,2457.0,0.0,8.0,11.0,24.0,803.0,18.327541755408586,112062.0,0.007138905248880084,0.021416715746640252
2022-02-02,14372.0,1870.0,2276.0,10.0,6.0,9.0,66.0,769.0,13.011411077094351,92653.0,0.006475775204256742,0.07123352724682416
2022-02-03,15725.0,2424.0,1770.0,11.0,7.0,6.0,22.0,768.0,15.414944356120827,85864.0,0.00815242709400913,0.025621913724028698
2022-02-04,12915.0,2606.0,1661.0,8.0,9.0,6.0,120.0,774.0,20.178087495160664,80555.0,0.011172490844764446,0.1489665445968593
2022-02-05,0.0,0.0,1095.0,0.0,4.0,6.0,23.0,752.0,,80555.0,0.004965551486561976,0.02855192104773136
2022-02-06,20443.0,1868.0,1147.0,11.0,8.0,7.0,45.0,740.0,9.13760211319278,73500.0,0.0108843537414966,0.061224489795918366
2022-02-07,5842.0,3382.0,1953.0,9.0,10.0,3.0,10.0,743.0,57.891133173570694,65189.0,0.0153400113516084,0.0153400113516084
2022-02-08,8956.0,1107.0,1815.0,0.0,8.0,5.0,88.0,745.0,12.360428762840554,64120.0,0.012476606363069246,0.1372426699937617
2022-02-09,12281.0,1388.0,1649.0,17.0,6.0,9.0,8.0,722.0,11.302011236869962,62622.0,0.009581297307655456,0.012775063076873943
2022-02-10,14182.0,1761.0,1380.0,5.0,4.0,2.0,18.0,692.0,12.417148498096179,61186.0,0.006537443205962148,0.029418494426829665
2022-02-11,11457.0,1899.0,1071.0,18.0,5.0,9.0,51.0,650.0,16.57501963864886,60221.0,0.008302751531857657,0.08468806562494811
2022-02-12,0.0,0.0,792.0,0.0,2.0,3.0,96.0,671.0,,60221.0,0.0033211006127430633,0.159412829411667
2022-02-13,16698.0,1495.0,855.0,1.0,7.0,6.0,22.0,673.0,8.953168044077135,59583.0,0.011748317473104744,0.036923283486900625
2022-02-14,5562.0,2122.0,1450.0,10.0,6.0,9.0,12.0,671.0,38.151743976986694,57730.0,0.010393209769617183,0.020786419539234366
2022-02-15,7193.0,923.0,1272.0,0.0,9.0,14.0,93.0,688.0,12.83191992214653,56796.0,0.015846186351151488,0.1637439256285654
2022-02-16,10744.0,1124.0,1251.0,8.0,4.0,7.0,26.0,562.0,10.461653015636635,55784.0,0.007170514842965725,0.04660834647927722
2022-02-17,11566.0,1352.0,968.0,4.0,5.0,6.0,76.0,580.0,11.68943454954176,54368.0,0.009196586227192466,0.13978811065332547
2022-02-18,10313.0,1260.0,278.0,8.0,6.0,4.0,52.0,548.0,12.217589450208473,53201.0,0.011277983496550816,0.09774252363677376
2022-02-19,0.0,0.0,842.0,0.0,7.0,9.0,61.0,598.0,,53201.0,0.01315764741264262,0.11465949888159997
2022-02-20,0.0,0.0,559.0,0.0,5.0,0.0,28.0,600.0,,50374.0,0.009925755349982133,0.05558422995989994
2022-02-21,16401.0,1114.0,1087.0,1.0,2.0,1.0,95.0,582.0,6.79226876409975,47161.0,0.00424079217997922,0.20143762854901293
2022-02-22,5501.0,1672.0,823.0,12.0,5.0,6.0,19.0,595.0,30.394473732048716,46856.0,0.010670991975414035,0.04054976950657333
2022-02-23,10302.0,903.0,858.0,5.0,2.0,7.0,18.0,599.0,8.765288293535235,45052.0,0.004439314569830419,0.03995383112847376
2022-02-24,9604.0,1059.0,708.0,8.0,10.0,10.0,70.0,596.0,11.026655560183258,43104.0,0.023199703043801038,0.1623979213066073
2022-02-25,0.0,855.0,617.0,10.0,7.0,11.0,37.0,588.0,100.0,41187.0,0.0169956539684852,0.08983417097627892
2022-02-26,0.0,0.0,499.0,0.0,5.0,6.0,97.0,543.0,,41187.0,0.012139752834632287,0.23551120499186637
2022-02-27,6628.0,0.0,589.0,0.0,4.0,4.0,21.0,553.0,0.0,38347.0,0.010431063707721596,0.054763084465538375
2022-02-28,17622.0,339.0,999.0,4.0,9.0,6.0,55.0,578.0,1.9237316990125979,34158.0,0.026348146847005094,0.16101645295392
2022-03-01,5878.0,2225.0,983.0,10.0,2.0,4.0,8.0,579.0,37.853011228308944,34748.0,0.005755726948313572,0.023022907793254287
2022-03-02,8987.0,808.0,1055.0,8.0,3.0,4.0,112.0,547.0,8.990764437520864,33686.0,0.008905776880603218,0.3324823368758535
2022-03-03,11141.0,899.0,1052.0,11.0,3.0,2.0,29.0,544.0,8.06929360021542,32161.0,0.009328068157084668,0.09017132551848511
2022-03-04,8783.0,1177.0,832.0,3.0,4.0,3.0,43.0,554.0,13.400888079243995,30732.0,0.013015749056358194,0.1399193023558506
2022-03-05,0.0,0.0,787.0,0.0,4.0,5.0,12.0,553.0,,30732.0,0.013015749056358194,0.03904724716907458
2022-03-06,0.0,0.0,855.0,0.0,4.0,10.0,74.0,545.0,,28864.0,0.01385809312638581,0.2563747228381375
2022-03-07,18319.0,1023.0,1494.0,2.0,2.0,7.0,3.0,559.0,5.584365958840548,26505.0,0.007545746085644218,0.011318619128466328
2022-03-08,6473.0,2628.0,1492.0,16.0,1.0,2.0,29.0,542.0,40.59941294608373,28026.0,0.0035681153214871908,0.10347534432312852
2022-03-09,10023.0,1141.0,1569.0,6.0,2.0,3.0,41.0,596.0,11.383817220393096,27779.0,0.007199683213938586,0.14759350588574102
2022-03-10,10511.0,1548.0,1501.0,2.0,1.0,1.0,106.0,600.0,14.727428408334125,27566.0,0.003627657258942175,0.38453166944787054
2022-03-11,10092.0,1525.0,1388.0,4.0,4.0,3.0,27.0,618.0,15.11097899326199,27192.0,0.014710208884966165,0.09929390997352161
2022-03-12,0.0,0.0,1147.0,0.0,1.0,3.0,5.0,634.0,,27192.0,0.0036775522212415413,0.01838776110620771
2022-03-13,0.0,0.0,1284.0,0.0,4.0,8.0,86.0,655.0,,25697.0,0.015566019379694129,0.33466941666342376
2022-03-14,19569.0,1508.0,2471.0,3.0,6.0,3.0,28.0,661.0,7.70606571618376,25083.0,0.023920583662241358,0.11162939042379302
2022-03-15,7650.0,4114.0,2396.0,2.0,4.0,4.0,114.0,690.0,53.77777777777778,28274.0,0.014147273113107449,0.4031972837235623
2022-03-16,10920.0,1878.0,2306.0,1.0,10.0,9.0,48.0,740.0,17.197802197802197,29028.0,0.03444949703734325,0.1653575857792476
2022-03-17,10669.0,2261.0,2075.0,7.0,6.0,5.0,56.0,799.0,21.19223919767551,29937.0,0.02004208838560978,0.18705949159902463
2022-03-18,11249.0,1935.0,1810.0,8.0,4.0,8.0,17.0,804.0,17.201529024802202,30612.0,0.013066771200836273,0.055533777603554164
2022-03-19,0.0,0.0,1399.0,0.0,6.0,7.0,139.0,785.0,,30612.0,0.01960015680125441,0.45407029922906056
2022-03-20,0.0,0.0,1465.0,0.0,7.0,7.0,12.0,834.0,,30612.0,0.022866849601463478,0.03920031360250882
2022-03-21,20978.0,2566.0,2898.0,4.0,8.0,11.0,25.0,872.0,12.23186195061493,32064.0,0.024950099800399198,0.07796906187624751
2022-03-22,7495.0,4909.0,2502.0,5.0,6.0,9.0,83.0,912.0,65.49699799866578,35301.0,0.01699668564629897,0.23512081810713575
2022-03-23,12130.0,1877.0,2489.0,15.0,8.0,8.0,37.0,932.0,15.474031327287715,36275.0,0.022053756030323914,0.1019986216402481
2022-03-24,10073.0,2743.0,2063.0,2.0,9.0,11.0,125.0,988.0,27.23121215129554,37959.0,0.023709792144155535,0.3293026686688269
2022-03-25,9441.0,2128.0,1923.0,3.0,11.0,12.0,32.0,1017.0,22.539985171062387,39232.0,0.02803833605220228,0.08156606851549755
2022-03-26,0.0,0.0,1288.0,0.0,9.0,8.0,47.0,1011.0,,39232.0,0.022940456769983686,0.11980016313213704
2022-03-27,0.0,0.0,1173.0,0.0,9.0,7.0,17.0,1047.0,,39232.0,0.022940456769983686,0.043331973898858074
2022-03-28,19867.0,2206.0,1957.0,27.0,9.0,8.0,132.0,1059.0,11.103840539588262,41099.0,0.021898343025377746,0.3211756977055403
2022-03-29,6243.0,4853.0,1473.0,4.0,7.0,6.0,31.0,1051.0,77.73506327086336,43727.0,0.01600841585290553,0.07089441306286734
2022-03-30,5440.0,1745.0,1380.0,18.0,9.0,10.0,49.0,1024.0,32.07720588235294,44664.0,0.02015045674368619,0.10970804227118038
2022-03-31,5299.0,1379.0,1025.0,18.0,6.0,6.0,26.0,1031.0,26.023778071334213,45144.0,0.013290802764486976,0.057593478646110224
2022-04-01,4860.0,1438.0,524.0,10.0,5.0,9.0,47.0,1062.0,29.588477366255145,45405.0,0.011012003083360864,0.10351282898359211
2022-04-02,0.0,0.0,318.0,0.0,8.0,5.0,1.0,989.0,,45405.0,0.017619204933377382,0.0022024006166721727
2022-04-03,0.0,0.0,256.0,0.0,6.0,10.0,19.0,1014.0,,45405.0,0.013214403700033038,0.04184561171677128
2022-04-04,8217.0,1485.0,473.0,7.0,8.0,7.0,26.0,1030.0,18.072289156626507,45867.0,0.017441733708330607,0.056685634552074475
2022-04-05,2746.0,1834.0,463.0,7.0,10.0,11.0,120.0,945.0,66.78805535324108,45073.0,0.022186231224901824,0.2662347746988219
2022-04-06,3119.0,391.0,367.0,16.0,4.0,9.0,18.0,1005.0,12.536069252965696,44323.0,0.009024659883130655,0.040610969474087946
2022-04-07,2203.0,537.0,341.0,5.0,12.0,14.0,10.0,949.0,24.375851112119836,43312.0,0.02770594754340599,0.023088289619504987
2022-04-08,1988.0,404.0,314.0,5.0,7.0,12.0,66.0,975.0,20.321931589537222,42191.0,0.01659121613614278,0.15643146642648906
2022-04-09,0.0,0.0,196.0,0.0,7.0,7.0,21.0,988.0,,42191.0,0.01659121613614278,0.04977364840842833
2022-04-10,0.0,0.0,207.0,0.0,9.0,11.0,83.0,985.0,,42191.0,0.021331563603612144,0.19672441989997866
2022-04-11,5152.0,373.0,319.0,13.0,6.0,9.0,39.0,1003.0,7.239906832298136,41056.0,0.014614185502727983,0.09499220576773189
2022-04-12,2705.0,704.0,277.0,15.0,7.0,12.0,71.0,1055.0,26.025878003696857,37646.0,0.01859427296392711,0.18859905434840354
2022-04-13,2161.0,308.0,254.0,5.0,5.0,11.0,41.0,1059.0,14.252660805182785,36076.0,0.0138596296706952,0.11364896329970062
2022-04-14,0.0,338.0,233.0,10.0,5.0,6.0,127.0,1068.0,100.0,34153.0,0.014640002342400375,0.37185605949696954
2022-04-15,0.0,0.0,150.0,0.0,9.0,7.0,9.0,1032.0,,32218.0,0.02793469489105469,0.02793469489105469
2022-04-16,0.0,0.0,140.0,0.0,7.0,7.0,23.0,1055.0,,32218.0,0.021726984915264758,0.0713886647215842
2022-04-17,0.0,0.0,167.0,0.0,6.0,8.0,52.0,1030.0,,32218.0,0.018623129927369794,0.1614004593705382
2022-04-18,1741.0,0.0,184.0,0.0,5.0,11.0,22.0,1044.0,0.0,29652.0,0.01686226898691488,0.07419398354242547
2022-04-19,6732.0,272.0,214.0,16.0,11.0,13.0,136.0,1041.0,4.040404040404041,25015.0,0.043973615830501696,0.5436737957225665
2022-04-20,2185.0,816.0,163.0,18.0,6.0,4.0,36.0,998.0,37.34553775743707,23954.0,0.02504800868330968,0.15028805209985807
2022-04-21,1686.0,255.0,136.0,13.0,6.0,9.0,97.0,894.0,15.12455516014235,21466.0,0.027951178608031306,0.4518773874965061
2022-04-22,1518.0,163.0,154.0,10.0,9.0,9.0,14.0,946.0,10.737812911725955,19501.0,0.04615147941131224,0.0717911901953746
2022-04-23,0.0,0.0,112.0,0.0,6.0,7.0,64.0,923.0,,19501.0,0.03076765294087483,0.32818829803599814
2022-04-24,0.0,0.0,109.0,0.0,5.0,9.0,12.0,915.0,,19501.0,0.025639710784062353,0.06153530588174966
2022-04-25,4462.0,159.0,148.0,12.0,9.0,12.0,46.0,927.0,3.5634244733303446,17454.0,0.051564111378480576,0.26354990260112293
2022-04-26,2199.0,343.0,150.0,10.0,7.0,8.0,6.0,877.0,15.597999090495678,12944.0,0.05407911001236094,0.04635352286773795
2022-04-27,1712.0,184.0,115.0,14.0,8.0,7.0,11.0,822.0,10.74766355140187,11383.0,0.0702802424668365,0.0966353333919002
2022-04-28,1526.0,143.0,138.0,13.0,5.0,7.0,37.0,816.0,9.370904325032765,10147.0,0.04927564797477087,0.36463979501330446
2022-04-29,1401.0,133.0,92.0,10.0,6.0,6.0,99.0,797.0,9.493219129193434,8842.0,0.06785795068988917,1.119656186383171
2022-04-30,0.0,0.0,73.0,0.0,3.0,4.0,7.0,800.0,,8842.0,0.03392897534494459,0.07916760913820402
2022-05-01,0.0,0.0,76.0,0.0,5.0,4.0,7.0,775.0,,8842.0,0.0565482922415743,0.07916760913820402
2022-05-02,0.0,0.0,80.0,0.0,5.0,5.0,73.0,793.0,,7357.0,0.06796248470844095,0.9922522767432378
2022-05-03,4910.0,115.0,154.0,4.0,5.0,5.0,21.0,793.0,2.3421588594704685,5638.0,0.08868393047179851,0.37247250798155374
2022-05-04,2164.0,326.0,123.0,11.0,2.0,2.0,86.0,780.0,15.064695009242143,5573.0,0.03588731383455949,1.5431544948860576
2022-05-05,1561.0,151.0,113.0,13.0,5.0,5.0,49.0,732.0,9.673286354900705,5187.0,0.0963948332369385,0.9446693657219973
2022-05-06,1382.0,129.0,128.0,6.0,2.0,1.0,90.0,688.0,9.334298118668597,4912.0,0.04071661237785017,1.8322475570032575
2022-05-07,0.0,0.0,69.0,0.0,5.0,8.0,52.0,661.0,,4912.0,0.10179153094462541,1.0586319218241043
2022-05-08,0.0,0.0,59.0,0.0,3.0,2.0,132.0,673.0,,4912.0,0.06107491856677524,2.687296416938111
2022-05-09,4423.0,100.0,99.0,7.0,3.0,3.0,12.0,666.0,2.2609088853719195,4639.0,0.06466910972192283,0.2586764388876913
2022-05-10,1982.0,268.0,90.0,9.0,4.0,3.0,18.0,650.0,13.521695257315844,4203.0,0.09517011658339282,0.4282655246252677
2022-05-11,1942.0,99.0,78.0,7.0,4.0,3.0,33.0,607.0,5.09783728115345,3994.0,0.10015022533800699,0.8262393590385578
2022-05-12,1483.0,101.0,62.0,5.0,3.0,3.0,39.0,621.0,6.810519217801753,3757.0,0.07985094490284801,1.0380622837370241
2022-05-13,1293.0,81.0,67.0,10.0,1.0,3.0,164.0,594.0,6.2645011600928076,3838.0,0.02605523710265763,4.273058884835852
2022-05-14,0.0,0.0,46.0,0.0,0.0,2.0,52.0,540.0,,3838.0,0.0,1.354872329338197
2022-05-15,0.0,0.0,40.0,0.0,1.0,4.0,103.0,532.0,,3838.0,0.02605523710265763,2.683689421573736
