,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-09-26,10588.42857142857,305.85714285714283,346.57142857142856,1.2857142857142858,1.5714285714285714,2.142857142857143,60.285714285714285,111.57142857142857,2.8885980652734116,3749.8571428571427,0.041906358337460474,1.6076802925825746
2020-09-27,10736.42857142857,329.14285714285717,355.85714285714283,1.2857142857142858,1.8571428571428572,2.4285714285714284,64.28571428571429,124.42857142857143,3.0656642937928287,4043.8571428571427,0.045925036210124705,1.5897127918889322
2020-09-28,10740.142857142857,336.57142857142856,372.0,1.2857142857142858,2.142857142857143,2.7142857142857144,66.0,137.14285714285714,3.1337705005253986,4342.428571428572,0.049346975030430625,1.5198868309372635
2020-09-29,10484.285714285714,348.7142857142857,384.42857142857144,1.7142857142857142,2.2857142857142856,2.857142857142857,72.71428571428571,153.14285714285714,3.3260662215560703,4649.857142857143,0.049156656118467534,1.5637961227687485
2020-09-30,10213.857142857143,348.57142857142856,416.2857142857143,1.5714285714285714,2.4285714285714284,2.857142857142857,71.42857142857143,167.42857142857142,3.4127306040812897,4956.0,0.049002651908220916,1.4412544678888506
2020-10-01,10023.857142857143,355.7142857142857,460.7142857142857,2.2857142857142856,3.142857142857143,3.857142857142857,69.28571428571429,181.57142857142858,3.5486767283765874,5267.142857142858,0.05966910767561702,1.3154326010306483
2020-10-02,9985.285714285714,376.0,491.57142857142856,2.2857142857142856,3.2857142857142856,3.857142857142857,73.14285714285714,192.0,3.7655407242084786,5596.142857142858,0.058713910091134185,1.3070226942026393
2020-10-03,9589.42857142857,405.42857142857144,508.0,2.5714285714285716,4.142857142857143,4.857142857142857,75.71428571428571,204.0,4.227869975866281,5949.285714285714,0.06963621082963142,1.2726617841277466
2020-10-04,9557.857142857143,415.42857142857144,550.4285714285714,2.5714285714285716,4.142857142857143,5.0,80.85714285714286,212.28571428571428,4.3464614004932365,6306.428571428571,0.06569260391890364,1.2821384075206708
2020-10-05,9614.714285714286,459.7142857142857,590.0,2.5714285714285716,5.142857142857143,6.0,79.14285714285714,221.0,4.781361900658218,6694.428571428572,0.07682294445274322,1.1822197563005483
2020-10-06,10000.285714285714,468.14285714285717,633.5714285714286,3.5714285714285716,5.142857142857143,6.285714285714286,77.71428571428571,229.0,4.681294820147997,7076.714285714285,0.07267295153117873,1.098169045360034
2020-10-07,10118.714285714286,520.1428571428571,669.2857142857143,3.857142857142857,6.142857142857143,7.285714285714286,81.14285714285714,238.42857142857142,5.140404625093532,7493.428571428571,0.08197658901132422,1.0828535478705152
2020-10-08,10549.42857142857,554.4285714285714,697.8571428571429,3.142857142857143,6.285714285714286,7.142857142857143,80.71428571428571,248.42857142857142,5.255531782357881,7937.0,0.07919508990442592,1.0169369499091057
2020-10-09,10387.857142857143,597.8571428571429,723.7142857142857,3.0,6.857142857142857,7.857142857142857,75.85714285714286,258.85714285714283,5.755346214673726,8412.285714285714,0.08151343273443604,0.9017423496246987
