,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2021-06-09,28379.0,1011.0,1065.0,1.0,2.0,3.0,28.0,124.0,3.562493393001868,14452.0,0.01383891502906172,0.19374481040686412
2021-06-10,28563.0,735.0,1054.0,1.0,2.0,0.0,32.0,124.0,2.5732591114378742,14917.0,0.013407521619628613,0.2145203459140578
2021-06-11,26650.0,1104.0,877.0,0.0,0.0,1.0,26.0,132.0,4.142589118198874,15806.0,0.0,0.1644944957611034
2021-06-12,22856.0,1030.0,715.0,2.0,0.0,0.0,33.0,129.0,4.506475323766188,16423.0,0.0,0.20093770931011384
2021-06-13,15781.0,1036.0,862.0,0.0,3.0,3.0,25.0,130.0,6.564856472973829,17167.0,0.01747538882740141,0.14562824022834508
2021-06-14,20761.0,761.0,1142.0,0.0,1.0,1.0,39.0,128.0,3.66552670873272,17767.0,0.005628412224911353,0.21950807677154274
2021-06-15,35638.0,974.0,1288.0,2.0,6.0,6.0,32.0,137.0,2.733037768673887,18473.0,0.03247983543550046,0.17322578898933577
2021-06-16,30990.0,1129.0,1279.0,1.0,1.0,1.0,41.0,133.0,3.6431106808647953,19208.0,0.005206164098292379,0.21345272802998752
2021-06-17,29254.0,1317.0,1176.0,4.0,1.0,2.0,27.0,140.0,4.501948451493813,20093.0,0.004976857612103718,0.13437515552680038
2021-06-18,28809.0,950.0,1239.0,2.0,2.0,3.0,45.0,128.0,3.2975806171682462,20629.0,0.009695089437200058,0.2181395123370013
2021-06-19,22098.0,1209.0,1005.0,2.0,2.0,2.0,25.0,145.0,5.4710833559598155,21468.0,0.009316191540898081,0.11645239426122601
2021-06-20,18580.0,1205.0,1565.0,0.0,3.0,2.0,31.0,150.0,6.485468245425189,22295.0,0.013455931823278762,0.13904462884054722
2021-06-21,25038.0,1250.0,3061.0,0.0,2.0,1.0,38.0,159.0,4.992411534467609,23232.0,0.008608815426997245,0.16356749311294766
2021-06-22,42310.0,2167.0,3288.0,4.0,4.0,5.0,49.0,171.0,5.121720633419995,25081.0,0.015948327419161915,0.19536701088473346
2021-06-23,40952.0,2969.0,2932.0,5.0,1.0,1.0,52.0,170.0,7.2499511623363935,27504.0,0.0036358347876672484,0.18906340895869692
2021-06-24,26794.0,2999.0,2976.0,5.0,2.0,3.0,50.0,177.0,11.192804359184892,30039.0,0.006658011252039016,0.1664502813009754
2021-06-25,33569.0,1747.0,2640.0,2.0,1.0,1.0,43.0,188.0,5.204206261729572,31145.0,0.0032107882485150102,0.13806389468614544
2021-06-26,31695.0,2836.0,2316.0,3.0,8.0,7.0,31.0,197.0,8.947783562076038,33398.0,0.02395353015150608,0.09281992933708605
2021-06-27,27226.0,2639.0,2524.0,1.0,3.0,4.0,33.0,196.0,9.692940571512525,35511.0,0.008448086508405846,0.09292895159246431
2021-06-28,27875.0,3285.0,3951.0,0.0,3.0,5.0,59.0,202.0,11.784753363228699,38306.0,0.007831671278650863,0.15402286848013366
2021-06-29,41710.0,3118.0,3903.0,1.0,3.0,3.0,69.0,215.0,7.475425557420283,40946.0,0.007326723001025741,0.16851462902359204
2021-06-30,42843.0,3887.0,3948.0,3.0,2.0,3.0,69.0,235.0,9.072660644679411,44156.0,0.0045293957786031345,0.15626415436180813
2021-07-01,37689.0,4234.0,3463.0,6.0,2.0,2.0,63.0,275.0,11.234047069436706,47555.0,0.004205656608137946,0.13247818315634527
2021-07-02,34567.0,3823.0,3098.0,4.0,2.0,3.0,67.0,285.0,11.059681198831255,50386.0,0.00396935656730044,0.13297344500456476
2021-07-03,25648.0,3108.0,2526.0,3.0,4.0,2.0,59.0,306.0,12.117903930131005,52634.0,0.007599650416080861,0.1120948436371927
2021-07-04,20222.0,2726.0,2426.0,0.0,6.0,5.0,71.0,316.0,13.480367916130948,54585.0,0.010992030777686177,0.13007236420261978
2021-07-05,25123.0,2372.0,3410.0,0.0,5.0,6.0,86.0,338.0,9.441547585877483,56316.0,0.008878471482349598,0.1527097094964131
2021-07-06,40842.0,2363.0,3106.0,6.0,13.0,13.0,104.0,346.0,5.785710787914402,57984.0,0.022419977924944812,0.1793598233995585
2021-07-07,38333.0,3799.0,2921.0,5.0,5.0,6.0,91.0,387.0,9.910520961051835,60772.0,0.008227473178437437,0.14974001184756136
2021-07-08,35331.0,2802.0,2749.0,4.0,12.0,11.0,100.0,401.0,7.930712405536215,62839.0,0.019096421012428588,0.15913684177023824
2021-07-09,27162.0,3216.0,2398.0,6.0,7.0,8.0,81.0,427.0,11.840070686989176,64951.0,0.010777355237024834,0.12470939631414452
2021-07-10,20242.0,2190.0,1824.0,7.0,7.0,9.0,84.0,436.0,10.819089022823832,66111.0,0.01058825308950099,0.1270590370740119
2021-07-11,21326.0,2048.0,1894.0,0.0,6.0,5.0,73.0,445.0,9.603301134765076,67123.0,0.008938813819406165,0.10875556813610834
2021-07-12,23804.0,2134.0,2595.0,0.0,7.0,7.0,101.0,469.0,8.964879852125692,68496.0,0.010219574865685588,0.14745386591917775
2021-07-13,35849.0,2529.0,2459.0,4.0,10.0,8.0,103.0,506.0,7.054590086194873,70051.0,0.014275313700018558,0.14703573111019114
2021-07-14,34773.0,2636.0,2214.0,11.0,8.0,7.0,78.0,515.0,7.580594139130935,71558.0,0.011179742306939825,0.10900248749266328
2021-07-15,26868.0,2086.0,1976.0,19.0,7.0,8.0,80.0,543.0,7.763882685722794,72327.0,0.009678266760684116,0.11060876297924703
2021-07-16,29634.0,2047.0,1764.0,5.0,5.0,5.0,67.0,532.0,6.907606128096106,73424.0,0.006809762475484854,0.09125081717149706
2021-07-17,19427.0,2317.0,1406.0,4.0,7.0,6.0,50.0,517.0,11.926699953672722,74532.0,0.009391939032898622,0.06708527880641871
2021-07-18,15660.0,1735.0,1393.0,0.0,10.0,9.0,67.0,514.0,11.079182630906768,75062.0,0.013322320215288695,0.08925954544243425
2021-07-19,19073.0,1464.0,1921.0,0.0,9.0,9.0,79.0,536.0,7.675772033765008,75276.0,0.011956001912960307,0.10494712790265158
2021-07-20,31462.0,1604.0,1613.0,13.0,6.0,6.0,65.0,529.0,5.098213718136164,74713.0,0.00803073093036018,0.08699958507890193
2021-07-21,33280.0,1686.0,1582.0,7.0,8.0,9.0,74.0,529.0,5.066105769230769,73430.0,0.010894729674519951,0.10077624948930954
2021-07-22,25795.0,1825.0,1393.0,22.0,9.0,8.0,59.0,488.0,7.0750145377011044,72256.0,0.012455713020372012,0.0816541186891054
2021-07-23,23857.0,1505.0,1285.0,6.0,8.0,8.0,63.0,502.0,6.308421008509033,72014.0,0.011108951037298304,0.08748298941872414
2021-07-24,18180.0,1307.0,958.0,11.0,3.0,2.0,43.0,479.0,7.189218921892189,70485.0,0.004256224728665674,0.061005887777541325
2021-07-25,13635.0,1237.0,950.0,0.0,5.0,5.0,49.0,480.0,9.072240557389073,69083.0,0.007237670628085058,0.07092917215523356
2021-07-26,20594.0,1000.0,1383.0,0.0,7.0,6.0,56.0,475.0,4.855783237836262,66798.0,0.010479355669331416,0.08383484535465133
2021-07-27,28258.0,1044.0,1370.0,7.0,8.0,9.0,61.0,472.0,3.6945289829428836,64724.0,0.012360175514492306,0.09424633829800383
2021-07-28,33679.0,1179.0,1297.0,9.0,9.0,7.0,67.0,474.0,3.5006977641853974,62016.0,0.014512383900928792,0.10803663570691435
2021-07-29,25990.0,1398.0,1183.0,13.0,6.0,6.0,43.0,490.0,5.378991919969219,59180.0,0.01013856032443393,0.07265968232510983
2021-07-30,22725.0,1456.0,1037.0,6.0,7.0,7.0,49.0,462.0,6.407040704070408,56813.0,0.012321123686480208,0.08624786580536145
2021-07-31,21046.0,1018.0,771.0,9.0,6.0,7.0,35.0,444.0,4.8370236624536735,54723.0,0.010964311167150922,0.06395848180838039
2021-08-01,13807.0,1034.0,878.0,3.0,10.0,12.0,36.0,422.0,7.488954877960455,53031.0,0.0188568950236654,0.06788482208519545
2021-08-02,13704.0,799.0,1331.0,1.0,7.0,7.0,50.0,407.0,5.83041447752481,51458.0,0.013603326985114073,0.09716662132224338
2021-08-03,29257.0,1016.0,1381.0,9.0,3.0,3.0,49.0,406.0,3.4726732064121406,50111.0,0.005986709504899124,0.09778292191335236
2021-08-04,30788.0,1271.0,1307.0,13.0,6.0,7.0,38.0,383.0,4.128231778615045,47583.0,0.012609545425887396,0.07986045436395352
2021-08-05,25056.0,1381.0,1344.0,11.0,7.0,7.0,66.0,381.0,5.511653895274585,46162.0,0.015163987695507126,0.1429747411290672
2021-08-06,24025.0,1250.0,1266.0,7.0,7.0,7.0,56.0,367.0,5.202913631633715,44196.0,0.015838537424201285,0.12670829939361028
2021-08-07,22618.0,1386.0,947.0,9.0,6.0,9.0,41.0,360.0,6.12786276417013,43392.0,0.013827433628318585,0.09448746312684365
2021-08-08,14039.0,1240.0,1053.0,0.0,6.0,8.0,38.0,360.0,8.832537930051998,42584.0,0.014089798985534474,0.08923539357505166
2021-08-09,14317.0,851.0,1505.0,0.0,6.0,6.0,38.0,356.0,5.943982677935321,41301.0,0.014527493281034356,0.09200745744655094
2021-08-10,32735.0,1032.0,1534.0,11.0,5.0,5.0,72.0,352.0,3.152588972048266,39804.0,0.012561551602853984,0.18088634308109736
2021-08-11,31802.0,1498.0,1588.0,10.0,3.0,5.0,42.0,356.0,4.7103955726054965,38666.0,0.0077587544612838155,0.10862256245797342
2021-08-12,25581.0,1525.0,1405.0,8.0,4.0,3.0,40.0,356.0,5.961455767952777,38105.0,0.010497310064296024,0.10497310064296024
2021-08-13,26943.0,1542.0,1534.0,8.0,10.0,10.0,41.0,353.0,5.723193408306424,37600.0,0.026595744680851064,0.10904255319148935
2021-08-14,22226.0,1383.0,1488.0,5.0,6.0,8.0,44.0,337.0,6.222442184828579,36666.0,0.016363933889707083,0.12000218185785196
2021-08-15,17354.0,1498.0,1637.0,0.0,6.0,7.0,30.0,331.0,8.632015673619915,36429.0,0.01647039446594746,0.08235197232973729
2021-08-16,18316.0,1567.0,2764.0,0.0,3.0,4.0,32.0,337.0,8.55536143262721,36532.0,0.00821197853936275,0.08759443775320268
2021-08-17,35999.0,1815.0,3401.0,9.0,4.0,4.0,59.0,338.0,5.041806716853245,36743.0,0.010886427346705495,0.16057480336390603
2021-08-18,39660.0,2538.0,3740.0,10.0,7.0,8.0,63.0,324.0,6.3993948562783665,37595.0,0.018619497273573614,0.1675754754621625
2021-08-19,36295.0,3367.0,3745.0,7.0,7.0,7.0,63.0,317.0,9.276759884281581,39137.0,0.017885888034340904,0.16097299230906814
2021-08-20,33710.0,3613.0,3454.0,9.0,8.0,8.0,67.0,312.0,10.71788786710175,41245.0,0.01939629045944963,0.16244393259789064
2021-08-21,31457.0,3464.0,3058.0,3.0,5.0,5.0,50.0,323.0,11.011857456210064,43402.0,0.011520206442099444,0.11520206442099443
2021-08-22,27296.0,3190.0,3671.0,0.0,4.0,6.0,56.0,338.0,11.686694021101992,45355.0,0.008819314298313306,0.12347040017638627
2021-08-23,31081.0,3189.0,5562.0,0.0,8.0,9.0,74.0,356.0,10.260287635532963,47544.0,0.016826518593303048,0.15564529698805316
2021-08-24,47991.0,4323.0,5656.0,10.0,4.0,4.0,101.0,364.0,9.007938988560355,50823.0,0.00787045235424906,0.1987289219447888
2021-08-25,45017.0,5021.0,6893.0,5.0,6.0,7.0,107.0,391.0,11.15356420907657,54665.0,0.010975944388548431,0.19573767492911368
2021-08-26,50493.0,4925.0,7291.0,14.0,5.0,7.0,106.0,426.0,9.753827263184995,58192.0,0.008592246356887545,0.18215562276601593
2021-08-27,43450.0,6835.0,6076.0,4.0,11.0,11.0,108.0,479.0,15.7307249712313,63571.0,0.017303487439241164,0.16988878576709507
2021-08-28,55543.0,5858.0,4781.0,8.0,8.0,9.0,103.0,494.0,10.546783573087518,68411.0,0.011694025814561986,0.15056058236248557
2021-08-29,29281.0,7113.0,4468.0,0.0,8.0,8.0,93.0,507.0,24.292203135138827,74490.0,0.010739696603570948,0.12484897301651228
2021-08-30,43512.0,3893.0,6590.0,0.0,6.0,5.0,107.0,551.0,8.946957161242876,77584.0,0.007733553309960816,0.13791503402763458
2021-08-31,57279.0,6029.0,7031.0,7.0,11.0,10.0,133.0,585.0,10.52567258506608,82597.0,0.01331767497608872,0.1610227974381636
2021-09-01,61410.0,6170.0,7565.0,9.0,8.0,9.0,156.0,629.0,10.047223579221626,87496.0,0.009143275121148396,0.1782938648623937
2021-09-02,58534.0,6400.0,7622.0,17.0,11.0,10.0,129.0,624.0,10.933816243550757,92515.0,0.011889963789655731,0.13943684807868995
2021-09-03,51031.0,6711.0,6180.0,10.0,11.0,11.0,154.0,653.0,13.15082988771531,97976.0,0.01122723932391606,0.15718135053482485
2021-09-04,48033.0,6152.0,5030.0,11.0,10.0,10.0,123.0,670.0,12.807861262049009,102742.0,0.009733117906990326,0.11971735025598101
2021-09-05,52193.0,6368.0,4939.0,0.0,16.0,17.0,114.0,719.0,12.20086984844711,107870.0,0.014832668953369797,0.1056827662927598
2021-09-06,46146.0,7065.0,7136.0,0.0,10.0,14.0,158.0,771.0,15.310102717461968,114084.0,0.008765471056414571,0.13849444269135022
2021-09-07,57128.0,5692.0,6727.0,16.0,18.0,19.0,202.0,805.0,9.96359053353872,118744.0,0.015158660648116959,0.1701138583844236
2021-09-08,67701.0,5810.0,6258.0,17.0,10.0,11.0,170.0,883.0,8.581852557569313,123056.0,0.008126381484852426,0.1381484852424912
2021-09-09,65183.0,6836.0,5561.0,12.0,18.0,19.0,167.0,928.0,10.48739702069558,128367.0,0.014022295449765127,0.13009574111726535
2021-09-10,42529.0,6815.0,4786.0,22.0,25.0,24.0,174.0,977.0,16.024359848573912,133640.0,0.01870697395989225,0.13020053876085003
2021-09-11,55646.0,4298.0,3630.0,10.0,20.0,20.0,133.0,984.0,7.72382561190382,136555.0,0.01464611328768628,0.09739665336311376
2021-09-12,40749.0,5912.0,3374.0,0.0,22.0,20.0,141.0,1023.0,14.50833149279737,140969.0,0.015606268044747428,0.10002199065042669
2021-09-13,31837.0,4241.0,5096.0,0.0,21.0,21.0,177.0,1048.0,13.320978735433615,143643.0,0.014619577703055492,0.12322215492575343
2021-09-14,57383.0,3375.0,4785.0,21.0,20.0,23.0,161.0,1065.0,5.881532858163568,145203.0,0.013773820100135671,0.11087925180609216
2021-09-15,0.0,4917.0,4079.0,30.0,23.0,19.0,172.0,1079.0,100.0,147582.0,0.015584556382214633,0.11654537816264857
2021-09-16,60077.0,0.0,3575.0,26.0,16.0,19.0,157.0,1054.0,0.0,144215.0,0.011094546337066186,0.10886523593246195
2021-09-17,77358.0,5529.0,3378.0,30.0,24.0,23.0,142.0,1037.0,7.14728922671217,146131.0,0.01642361990269005,0.09717308442424948
2021-09-18,45985.0,6116.0,2615.0,27.0,21.0,23.0,115.0,1051.0,13.299989126889203,148783.0,0.014114515771291075,0.07729377684278446
2021-09-19,29098.0,3833.0,2800.0,2.0,27.0,30.0,103.0,1074.0,13.172726647879578,149426.0,0.018069144593310403,0.06893044048559153
2021-09-20,26593.0,2917.0,4014.0,0.0,21.0,24.0,151.0,1088.0,10.969052006167036,149154.0,0.014079407860332275,0.10123764699572255
2021-09-21,49597.0,2870.0,3804.0,18.0,21.0,24.0,122.0,1107.0,5.786640320987156,147701.0,0.014217913216565901,0.08259930535338285
2021-09-22,53811.0,3598.0,3515.0,31.0,31.0,30.0,108.0,1076.0,6.686365241307539,146278.0,0.021192523824498558,0.07383201848534982
2021-09-23,46217.0,4024.0,3121.0,37.0,19.0,20.0,130.0,1057.0,8.706752926412358,145377.0,0.013069467659946208,0.08942267346278984
2021-09-24,40397.0,3667.0,2717.0,50.0,22.0,22.0,110.0,1011.0,9.077406738124118,142209.0,0.015470188244063316,0.07735094122031658
2021-09-25,30652.0,3261.0,2140.0,18.0,21.0,22.0,89.0,1004.0,10.638783766149027,139612.0,0.015041686961006216,0.06374810188235969
2021-09-26,23553.0,2556.0,2151.0,2.0,21.0,18.0,82.0,1003.0,10.85212074894918,135055.0,0.015549220687867906,0.060716004590722294
2021-09-27,23901.0,2069.0,3135.0,1.0,24.0,25.0,115.0,1023.0,8.65654156729844,133231.0,0.018013825611156564,0.0863162477201252
2021-09-28,42361.0,2370.0,3207.0,16.0,16.0,20.0,122.0,1026.0,5.594768773163995,129572.0,0.01234834686506344,0.09415614484610874
2021-09-29,46793.0,2997.0,2609.0,28.0,25.0,24.0,100.0,1020.0,6.4048041373709745,126399.0,0.01977863748922064,0.07911454995688257
2021-09-30,40540.0,2911.0,2377.0,35.0,16.0,16.0,88.0,998.0,7.180562407498766,122910.0,0.013017655194858027,0.07159710357171914
2021-10-01,37128.0,2693.0,2048.0,34.0,19.0,19.0,105.0,983.0,7.253285929756519,118892.0,0.015980890219695187,0.08831544595094708
2021-10-02,28673.0,2515.0,1873.0,17.0,23.0,24.0,89.0,965.0,8.77131796463572,115255.0,0.019955750292828946,0.07722007722007722
2021-10-03,19959.0,2040.0,1994.0,1.0,16.0,18.0,90.0,965.0,10.220952953554788,110927.0,0.014423900402967716,0.0811344397666934
2021-10-04,21358.0,1760.0,2970.0,0.0,14.0,16.0,138.0,1001.0,8.240471954302837,105622.0,0.013254814337922024,0.13065459847380279
2021-10-05,46892.0,2056.0,2851.0,21.0,23.0,28.0,111.0,998.0,4.384543205664079,101986.0,0.022552114996175945,0.10883846802502305
2021-10-06,42191.0,3055.0,2658.0,34.0,13.0,13.0,89.0,988.0,7.240880756559457,99231.0,0.013100744726950247,0.08968971389989017
2021-10-07,35891.0,2691.0,2614.0,39.0,19.0,20.0,124.0,980.0,7.497701373603411,95086.0,0.01998191111204594,0.13040826199440506
2021-10-08,31935.0,2627.0,2302.0,16.0,14.0,13.0,111.0,957.0,8.226084233599499,90898.0,0.015401879029241568,0.12211489801755814
2021-10-09,29419.0,2417.0,2147.0,18.0,17.0,16.0,94.0,943.0,8.215778918386077,89017.0,0.019097475763056496,0.10559780716043003
2021-10-10,21229.0,2363.0,1892.0,1.0,14.0,17.0,76.0,935.0,11.131000047105374,85468.0,0.016380399681752235,0.0889221697009407
2021-10-11,19394.0,2297.0,2838.0,0.0,22.0,27.0,91.0,933.0,11.843869237908631,83524.0,0.026339734687036064,0.1089507207509219
2021-10-12,35728.0,1908.0,2644.0,27.0,16.0,20.0,103.0,935.0,5.340349305866547,82057.0,0.01949864118844218,0.12552250265059653
2021-10-13,40239.0,2581.0,2659.0,30.0,20.0,17.0,86.0,918.0,6.414175302567162,79721.0,0.025087492630549036,0.10787621831136088
2021-10-14,35536.0,2639.0,2695.0,29.0,20.0,21.0,114.0,908.0,7.426271949572265,82360.0,0.024283632831471585,0.13841670713938806
2021-10-15,28984.0,2762.0,2584.0,32.0,16.0,14.0,127.0,848.0,9.529395528567486,79593.0,0.020102270300152023,0.15956177050745668
2021-10-16,27944.0,2581.0,2161.0,21.0,18.0,21.0,83.0,841.0,9.236329802462066,76058.0,0.02366614951747351,0.10912724499723896
2021-10-17,20113.0,2666.0,2316.0,2.0,15.0,16.0,70.0,829.0,13.25510863620544,74891.0,0.020029108971705546,0.09346917520129254
2021-10-18,21032.0,2194.0,2982.0,0.0,15.0,16.0,123.0,857.0,10.431723088626853,74168.0,0.020224355517204185,0.16583971524107433
2021-10-19,41556.0,2459.0,2781.0,24.0,9.0,14.0,133.0,869.0,5.91731639233805,73757.0,0.012202231652588907,0.18032186775492495
2021-10-20,33741.0,2768.0,2863.0,26.0,16.0,19.0,118.0,890.0,8.203669126581904,72927.0,0.021939747967145228,0.16180564125769606
2021-10-21,35188.0,2355.0,2555.0,32.0,22.0,23.0,103.0,917.0,6.692622484938047,71258.0,0.030873726458783574,0.144545173875214
2021-10-22,30051.0,2902.0,2463.0,19.0,16.0,18.0,115.0,894.0,9.656916575155568,70493.0,0.02269728909253401,0.1631367653525882
2021-10-23,26807.0,2403.0,2154.0,0.0,23.0,25.0,80.0,896.0,8.964076547170515,69635.0,0.033029367415811015,0.11488475622890787
2021-10-24,23055.0,2528.0,2335.0,21.0,21.0,26.0,73.0,899.0,10.965083495987855,69607.0,0.03016937951642794,0.10487450974758286
2021-10-25,20897.0,2239.0,3318.0,0.0,9.0,14.0,127.0,902.0,10.714456620567546,69777.0,0.012898232942086934,0.1820083981827823
2021-10-26,30805.0,2262.0,2946.0,20.0,19.0,23.0,120.0,917.0,7.342963804577179,69669.0,0.027271813862693596,0.17224303492227533
2021-10-27,37368.0,2566.0,2685.0,27.0,14.0,14.0,122.0,925.0,6.866837936202098,69238.0,0.020220110344030734,0.17620381871226784
2021-10-28,38122.0,2153.0,2526.0,20.0,20.0,23.0,116.0,932.0,5.647657520591784,68480.0,0.02920560747663551,0.169392523364486
2021-10-29,43735.0,2732.0,2566.0,24.0,19.0,24.0,105.0,932.0,6.246713158797302,68519.0,0.027729534873538724,0.1532421664063982
2021-10-30,27809.0,3867.0,2047.0,20.0,16.0,18.0,76.0,927.0,13.905570139163581,69871.0,0.022899343075095533,0.10877187960670379
2021-10-31,20414.0,2513.0,2087.0,0.0,16.0,15.0,81.0,910.0,12.310179288723425,70344.0,0.02274536563175253,0.11514841351074719
2021-11-01,15662.0,2065.0,3323.0,0.0,27.0,29.0,128.0,932.0,13.184778444643086,70649.0,0.03821710144517262,0.18117736981415164
2021-11-02,49462.0,2010.0,3068.0,26.0,13.0,16.0,110.0,939.0,4.063725688407263,70603.0,0.018412815319462345,0.15580074501083524
2021-11-03,43649.0,3495.0,3007.0,20.0,16.0,21.0,91.0,942.0,8.007056289949368,71043.0,0.02252157144264741,0.12809143758005714
2021-11-04,16950.0,2823.0,2820.0,33.0,22.0,23.0,92.0,904.0,16.654867256637168,71175.0,0.030909729539866527,0.12925886898489639
2021-11-05,39152.0,2389.0,2792.0,25.0,17.0,17.0,95.0,851.0,6.101859419697589,70937.0,0.02396492662503348,0.1339216487869518
2021-11-06,27540.0,3249.0,2228.0,24.0,17.0,19.0,64.0,832.0,11.797385620915032,71769.0,0.02368710724686146,0.08917499198818432
2021-11-07,6457.0,2908.0,2312.0,2.0,14.0,16.0,83.0,802.0,45.03639461050023,72314.0,0.019360013275437675,0.11477722156152335
2021-11-08,19459.0,2012.0,3853.0,0.0,12.0,15.0,105.0,788.0,10.339688575980265,72029.0,0.016659956406447404,0.14577461855641477
2021-11-09,44434.0,2233.0,3484.0,20.0,6.0,7.0,102.0,764.0,5.025430976279425,72354.0,0.008292561572269675,0.14097354672858448
2021-11-10,42983.0,3852.0,3318.0,19.0,14.0,14.0,85.0,790.0,8.961682525649675,73625.0,0.019015280135823428,0.11544991511035654
2021-11-11,36048.0,3340.0,3242.0,26.0,8.0,12.0,104.0,773.0,9.265423879272081,74326.0,0.01076339369803299,0.13992411807442887
2021-11-12,32079.0,3349.0,2877.0,17.0,17.0,17.0,87.0,759.0,10.439851616322205,74913.0,0.022692990535688063,0.11613471627087421
2021-11-13,31384.0,3052.0,2334.0,13.0,10.0,12.0,55.0,773.0,9.724700484323222,75384.0,0.013265414411546217,0.0729597792635042
2021-11-14,19898.0,3077.0,2441.0,1.0,15.0,15.0,74.0,759.0,15.463865715147252,75795.0,0.019790223629527013,0.0976317699056666
2021-11-15,22733.0,2288.0,3681.0,0.0,19.0,18.0,88.0,771.0,10.064663704746405,75889.0,0.02503656656432421,0.11595883461371213
2021-11-16,40412.0,2771.0,3311.0,17.0,6.0,11.0,109.0,779.0,6.85687419578343,76201.0,0.007873912415847562,0.1430427422212307
2021-11-17,45338.0,3360.0,3341.0,13.0,12.0,14.0,80.0,774.0,7.411001808637346,76793.0,0.015626424283463336,0.10417616188975558
2021-11-18,35108.0,3235.0,3014.0,29.0,9.0,12.0,84.0,786.0,9.214424062891649,77673.0,0.011587037966861072,0.10814568769070333
2021-11-19,31575.0,3090.0,2804.0,19.0,9.0,11.0,72.0,785.0,9.78622327790974,77861.0,0.011559060376825367,0.09247248301460294
2021-11-20,29268.0,2756.0,2236.0,11.0,10.0,12.0,54.0,792.0,9.416427497608309,78214.0,0.01278543483263866,0.06904134809624876
2021-11-21,23083.0,2677.0,2187.0,0.0,9.0,11.0,55.0,752.0,11.597279383095785,78363.0,0.011485012059262662,0.07018618480660516
2021-11-22,23306.0,2481.0,3188.0,0.0,16.0,17.0,88.0,750.0,10.645327383506393,78605.0,0.020354939253228167,0.1119521658927549
2021-11-23,41801.0,2527.0,2918.0,17.0,11.0,14.0,71.0,743.0,6.045309920815291,78870.0,0.01394700139470014,0.0900215544567009
2021-11-24,43011.0,3080.0,2924.0,9.0,6.0,6.0,93.0,708.0,7.160958824486759,79384.0,0.0075581981255668645,0.11715207094628641
2021-11-25,33776.0,2932.0,2511.0,20.0,10.0,11.0,74.0,721.0,8.680720037896732,80163.0,0.012474583037061986,0.0923119144742587
2021-11-26,29800.0,2888.0,2254.0,21.0,15.0,14.0,68.0,734.0,9.691275167785236,80319.0,0.018675531318866023,0.08466240864552596
2021-11-27,24918.0,2287.0,1898.0,17.0,13.0,18.0,62.0,727.0,9.17810418171603,78739.0,0.016510242700567695,0.07874115749501517
2021-11-28,22133.0,2177.0,2344.0,0.0,16.0,18.0,55.0,709.0,9.835991505896173,78403.0,0.020407382370572553,0.07015037689884315
2021-11-29,23761.0,2244.0,3478.0,0.0,12.0,17.0,90.0,715.0,9.444046967720213,78582.0,0.015270672673131251,0.11453004504848438
2021-11-30,37518.0,2569.0,3334.0,10.0,3.0,5.0,79.0,706.0,6.847379924303001,79141.0,0.003790702669918247,0.09982183697451386
2021-12-01,42819.0,2796.0,3127.0,19.0,13.0,14.0,76.0,702.0,6.5298115322637145,78442.0,0.016572754391779913,0.0968868718288672
2021-12-02,34445.0,3002.0,2968.0,27.0,12.0,15.0,63.0,680.0,8.715343300914501,78621.0,0.015263097645667188,0.08013126263975273
2021-12-03,22975.0,2432.0,2666.0,16.0,8.0,10.0,55.0,652.0,10.585418933623505,78664.0,0.010169836265636122,0.06991762432624835
2021-12-04,29017.0,1257.0,2150.0,14.0,12.0,14.0,63.0,605.0,4.331943343557225,76672.0,0.015651085141903172,0.08216819699499164
2021-12-05,32166.0,2607.0,2530.0,1.0,8.0,10.0,62.0,583.0,8.104831188211154,76371.0,0.010475180369511988,0.0811826478637179
2021-12-06,35562.0,3894.0,3823.0,0.0,13.0,17.0,91.0,591.0,10.949890332377258,78253.0,0.016612781618596095,0.11628947133017266
2021-12-07,40401.0,3060.0,3810.0,12.0,18.0,21.0,96.0,576.0,7.574069948763644,79080.0,0.022761760242792112,0.12139605462822459
2021-12-08,42387.0,3077.0,4219.0,11.0,10.0,10.0,79.0,581.0,7.2593012008398805,78305.0,0.01277057659153311,0.10088755507311155
2021-12-09,57764.0,3196.0,4071.0,16.0,9.0,11.0,100.0,578.0,5.532857835329963,78161.0,0.011514694028991442,0.12794104476657156
2021-12-10,44390.0,5018.0,3803.0,19.0,8.0,9.0,74.0,573.0,11.304347826086957,79830.0,0.010021295252411374,0.09269698108480522
2021-12-11,42057.0,4087.0,3319.0,12.0,8.0,9.0,49.0,552.0,9.717763986970064,80865.0,0.00989303159586966,0.060594818524701666
2021-12-12,34138.0,4002.0,3414.0,0.0,8.0,9.0,48.0,541.0,11.723006620188645,81790.0,0.009781146839466928,0.05868688103680157
2021-12-13,29558.0,3756.0,5793.0,0.0,6.0,7.0,94.0,561.0,12.707219703633536,83258.0,0.007206514689279108,0.11290206346537271
2021-12-14,61011.0,3117.0,6564.0,6.0,8.0,10.0,82.0,541.0,5.108914785858288,83604.0,0.00956892014736137,0.09808143151045405
2021-12-15,60162.0,5155.0,7217.0,22.0,6.0,6.0,93.0,544.0,8.568531631262259,85399.0,0.007025843393950748,0.10890057260623662
